gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,unit_analysis_role,mixed_pool,primary_approval_eligible,n_comparison_ancestries,comparison_ancestries,n_portability_pre_ld_eligible_ancestries,n_coloc_input_eligible_ancestries,n_coloc_powered_both_ancestries,minimum_qc_qualified_variants,median_qc_qualified_variants,maximum_qc_qualified_variants,maximum_eur_gws_qc_variants,maximum_comparison_gws_qc_variants,primary_mechanistic_universe,portability_primary_locked,portability_sensitivity_locked,coloc_primary_locked,coloc_powered_primary_locked,coloc_sensitivity_locked,coloc_powered_sensitivity_locked,all_ancestries_coloc_input_eligible,all_ancestries_portability_pre_ld_eligible,genome_build,canonical_group,locked_mapping_tier,mapping_tiers_contributing,sensitivity_pool_assignment,pools,n_A_pairs,n_B_pairs,n_target_indication_pairs,n_indications,indications,non_eur_pops_available
gt_48d9393562b5ff50,ADORA1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,587,713.0,725,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,B,B,0,2,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_d4809ae97a28786d,ADORA2B,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,374,412.0,418,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_df7e9a1eb48a6586,ADRB2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,521,571.0,580,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,A,A,2,0,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_46d69d85fe63ef90,CHRM3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,True,False,3,AFR || CSA || MID,0,3,0,1819,2100.0,2158,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,A,"A,B",1,1,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_b8100d18ea6533d9,CSF2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,328,365.0,366,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,B,B,0,2,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_627ba7f7d193b4f0,EPHX2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,721,788.0,824,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_1eeb6fa62227d107,FGFR3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,398,464.0,484,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_7f8c25bf2fa7f05c,GATA3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,632,839.0,863,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,B,B,0,2,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_80ed0a36710016a5,HCRTR1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,438,491.0,504,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_7572aa2bb0914ab1,HRH4,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,3,3,0,656,711.0,722,7,0,False,False,True,False,False,True,False,True,True,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,B,B,0,2,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_3a823a51b7fd931e,IL13,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,269,305.0,307,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,B,B,0,2,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_84525d9b3679984a,IL17RB,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,517,563.0,590,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_07be8437e4fb75bf,IL1R1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,3,3,0,859,924.0,929,12,0,False,False,True,False,False,True,False,True,True,GRCh37,fvc,Closely related phenotype,Closely related phenotype,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_c073758027a17aa2,IL1RL1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,777,816.0,823,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,B,B,0,2,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_0f3c648c57772115,IL3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,318,353.0,356,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_18d41ae065e330d7,IL33,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,599,682.0,703,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,B,B,0,2,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_08e785ae6efb3f9a,IL4R,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,True,False,3,AFR || CSA || MID,0,3,0,579,596.0,657,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,A,"A,B",1,1,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_02cc00fae6333219,IL5,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,362,410.0,411,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_fc6dc0881ba598e4,IL6,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,696,761.0,764,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_58869ee37c53092a,ITGB7,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,383,458.0,479,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_a92d4e31f988cf77,KIT,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,704,786.0,808,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_70a0768822a3785b,MMP12,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,488,602.0,613,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_218837e157532d38,NFKB1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,627,652.0,715,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_8a08c40baf7205b2,NR3C1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,584,620.0,656,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,A,A,2,0,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_fed4b73e6a6fedab,P2RY2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,335,402.0,421,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_4433b8c42ab32b16,PDE3A,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,3,3,0,1571,1841.0,1854,94,0,False,False,True,False,False,True,False,True,True,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,B,B,0,2,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_3cbdb72396898287,PDE4B,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,1797,1920.0,2040,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,B,B,0,2,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_19268749086c88b4,PDE4D,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,3757,4379.0,4524,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,B,B,0,2,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_52de2e02c710dc7c,RARG,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,358,438.0,458,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_f0050408ec3edabb,SERPINA1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,3,3,0,698,779.0,806,5,0,False,False,True,False,False,True,False,True,True,GRCh37,fvc,Closely related phenotype,Closely related phenotype,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_4b3518f6b9c4e3b8,TNFSF15,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,435,472.0,489,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_db571222a2439bb6,TNFSF4,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,416,491.0,515,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_c0814c5b09a35cf4,TSLP,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,True,False,3,AFR || CSA || MID,0,3,0,447,502.0,524,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Closely related phenotype,Closely related phenotype || Proxy biomarker,A,"A,B",1,1,2,2,"Asthma || Pulmonary Disease, Chronic Obstructive","AFR,CSA,MID"
gt_9759197a48ba10b7,TYK2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),SENSITIVITY,False,False,3,AFR || CSA || MID,0,3,0,443,555.0,569,0,0,False,False,False,False,False,True,False,True,False,GRCh37,fvc,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Asthma,"AFR,CSA,MID"
gt_d3606f7377753961,IL12B,Pan-UKB,Pan-UKB::biomarkers|30730|both_sexes||irnt,Gamma glutamyltransferase,SENSITIVITY,False,False,2,CSA || EAS,0,2,0,410,434.0,458,0,0,False,False,False,False,False,True,False,True,False,GRCh37,gamma_glutamyltransferase,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,"Liver Cirrhosis, Biliary","CSA,EAS"
gt_3b5fc5b375fad1ca,PNPLA3,Pan-UKB,Pan-UKB::biomarkers|30730|both_sexes||irnt,Gamma glutamyltransferase,SENSITIVITY,False,False,2,CSA || EAS,2,2,0,749,822.5,896,10,0,False,False,True,False,False,True,False,True,True,GRCh37,gamma_glutamyltransferase,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Non-alcoholic Fatty Liver Disease,"CSA,EAS"
gt_ae985589e3b67771,TNFRSF1A,Pan-UKB,Pan-UKB::biomarkers|30730|both_sexes||irnt,Gamma glutamyltransferase,SENSITIVITY,False,False,2,CSA || EAS,2,2,0,463,519.5,576,19,0,False,False,True,False,False,True,False,True,True,GRCh37,gamma_glutamyltransferase,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,Liver Cirrhosis,"CSA,EAS"
gt_f8d54415d6cc1cc4,ABCC8,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,2,2,0,839,843.5,848,55,0,True,True,True,True,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,A,A,2,0,2,2,"Diabetes Mellitus || Diabetes Mellitus, Type 2","CSA,MID"
gt_269d8238b469e256,CALCR,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,0,2,0,840,863.5,887,0,0,True,False,False,True,False,True,False,True,False,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,2,2,2,"Diabetes Mellitus || Diabetes Mellitus, Type 2","CSA,MID"
gt_8af78a546ba0cf73,DGAT1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,2,2,0,266,269.0,272,90,0,True,True,True,True,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,2,2,2,"Diabetes Mellitus || Diabetes Mellitus, Type 2","CSA,MID"
gt_58d110934e76bc52,FBP1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,2,2,0,888,895.0,902,6,0,True,True,True,True,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,"Diabetes Mellitus, Type 2","CSA,MID"
gt_ba7da04bd46d78cc,FGFR1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,0,2,0,440,453.0,466,0,0,True,False,False,True,False,True,False,True,False,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,"Diabetes Mellitus, Type 2","CSA,MID"
gt_7fda23242315d7cb,FGFR4,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,0,2,0,653,657.5,662,0,0,True,False,False,True,False,True,False,True,False,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,"Diabetes Mellitus, Type 2","CSA,MID"
gt_e4ce2895dd27f904,GCK,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,True,False,2,CSA || MID,2,2,1,670,682.0,694,212,1,False,False,True,False,False,True,True,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,A,"A,B",1,1,2,2,"Diabetes Mellitus || Diabetes Mellitus, Type 2","CSA,MID"
gt_0f50d04f150328dc,GDF15,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,2,2,0,534,544.5,555,33,0,True,True,True,True,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Diabetes Mellitus,"CSA,MID"
gt_08f7168b97dea82d,GIPR,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,2,2,0,534,543.0,552,194,0,True,True,True,True,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,"Diabetes Mellitus, Type 2","CSA,MID"
gt_2b5ece6077c646df,GLP1R,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,True,False,2,CSA || MID,2,2,0,800,814.5,829,18,0,False,False,True,False,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,A,"A,B",1,1,2,2,"Diabetes Mellitus || Diabetes Mellitus, Type 2","CSA,MID"
gt_9c96bb01f3b324b3,GLP2R,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,2,2,0,1096,1097.5,1099,126,0,True,True,True,True,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,"Diabetes Mellitus, Type 2","CSA,MID"
gt_74265ed9146327fb,IL2,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),SENSITIVITY,False,False,2,CSA || MID,0,2,0,323,333.0,343,0,0,False,False,False,False,False,True,False,True,False,GRCh37,hba1c,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,"Diabetes Mellitus, Type 1","CSA,MID"
gt_58e8480922b3a0a2,IL2RA,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),SENSITIVITY,False,False,2,CSA || MID,0,2,0,1028,1050.5,1073,0,0,False,False,False,False,False,True,False,True,False,GRCh37,hba1c,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,"Diabetes Mellitus, Type 1","CSA,MID"
gt_3f9a2ee8d840a17a,IL7R,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),SENSITIVITY,False,False,2,CSA || MID,0,2,0,643,652.5,662,0,0,False,False,False,False,False,True,False,True,False,GRCh37,hba1c,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,"Diabetes Mellitus, Type 1","CSA,MID"
gt_e0b77e59a1b3311a,INS,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,True,False,2,CSA || MID,2,2,0,693,699.5,706,31,0,False,False,True,False,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout || Proxy biomarker,A,"A,B",1,2,3,3,"Diabetes Mellitus || Diabetes Mellitus, Type 1 || Diabetes Mellitus, Type 2","CSA,MID"
gt_1985dd04cf146f6a,INSR,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,0,2,0,1012,1026.0,1040,0,0,True,False,False,True,False,True,False,True,False,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,"Diabetes Mellitus, Type 2","CSA,MID"
gt_9a354430dddcf5b3,KCNJ11,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,2,2,0,605,607.5,610,55,0,True,True,True,True,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,A,A,2,0,2,2,"Diabetes Mellitus || Diabetes Mellitus, Type 2","CSA,MID"
gt_a9cf0a1ee71d1417,MC4R,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,0,2,0,565,590.0,615,0,0,True,False,False,True,False,True,False,True,False,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,2,2,2,"Diabetes Mellitus || Diabetes Mellitus, Type 2","CSA,MID"
gt_049926198a583d6a,METAP2,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,2,2,0,1072,1074.0,1076,35,0,True,True,True,True,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,"Diabetes Mellitus, Type 2","CSA,MID"
gt_5b728915d445b416,PPARG,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,2,2,0,881,896.5,912,325,0,True,True,True,True,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,"Diabetes Mellitus, Type 2","CSA,MID"
gt_3d30f4f9e51c0032,SELE,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,0,2,0,999,1005.0,1011,0,0,True,False,False,True,False,True,False,True,False,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Diabetes Mellitus,"CSA,MID"
gt_2b081cc8074fcb3d,SLC5A1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,True,False,2,CSA || MID,2,2,0,958,963.5,969,456,0,False,False,True,False,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,A,"A,B",1,1,2,2,"Diabetes Mellitus || Diabetes Mellitus, Type 2","CSA,MID"
gt_f49766f3ae4b8a2f,SREBF1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,2,2,0,274,279.5,285,183,0,True,True,True,True,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Diabetes Mellitus,"CSA,MID"
gt_f9d79082a44b2223,TP53,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,2,2,0,565,580.0,595,123,0,True,True,True,True,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Diabetes Mellitus,"CSA,MID"
gt_dab1180e9c6840b2,VEGFA,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),PRIMARY,False,True,2,CSA || MID,2,2,0,593,599.0,605,28,0,True,True,True,True,False,True,False,True,True,GRCh37,hba1c,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,"Diabetes Mellitus, Type 2","CSA,MID"
gt_67c54d9791524a5b,ACVRL1,Pan-UKB,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,SENSITIVITY,False,False,1,CSA,1,1,0,476,476.0,476,23,0,False,False,True,False,False,True,False,True,True,GRCh37,haematocrit,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Anemia,CSA
gt_0f0a6425c6b4403c,BCL11A,Pan-UKB,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,SENSITIVITY,False,False,1,CSA,0,1,0,702,702.0,702,0,0,False,False,False,False,False,True,False,True,False,GRCh37,haematocrit,Proxy biomarker,Proxy biomarker,B,B,0,1,1,1,"Anemia, Sickle Cell",CSA
gt_0c3c603f8b577864,BCL2,Pan-UKB,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,SENSITIVITY,False,False,1,CSA,0,1,0,996,996.0,996,0,0,False,False,False,False,False,True,False,True,False,GRCh37,haematocrit,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Anemia,CSA
gt_7b4582d3f70c8637,DYRK3,Pan-UKB,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,SENSITIVITY,False,False,1,CSA,0,1,0,570,570.0,570,0,0,False,False,False,False,False,True,False,True,False,GRCh37,haematocrit,Direct quantitative readout,Direct quantitative readout,B,B,0,1,1,1,Anemia,CSA
gt_96b2ddeb85d9edbd,EGLN1,Pan-UKB,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,SENSITIVITY,False,False,1,CSA,1,1,0,658,658.0,658,331,0,False,False,True,False,False,True,False,True,True,GRCh37,haematocrit,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Anemia,CSA
gt_9f9d9a8f3eb4fe90,EGLN2,Pan-UKB,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,SENSITIVITY,False,False,1,CSA,1,1,0,805,805.0,805,103,0,False,False,True,False,False,True,False,True,True,GRCh37,haematocrit,Direct quantitative readout,Direct quantitative readout,A,A,1,0,1,1,Anemia,CSA
